model,kb_data,object_name,object_description,part,line,code,message,expression,source_line
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,173,90086,El campo Registra Especie no coincide con lo parametrizado en el módulo,case &errorCode = 90086 / &errorString = 'El campo Registra Especie no coincide con lo parametrizado en el módulo',&errorString = 'El campo Registra Especie no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,175,90087,El campo Analiza Sector no coincide con lo parametrizado en el módulo,case &errorCode = 90087 / &errorString = 'El campo Analiza Sector no coincide con lo parametrizado en el módulo',&errorString = 'El campo Analiza Sector no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,177,90088,El campo Analiza por fecha valor no coincide con lo parametrizado en el módulo,case &errorCode = 90088 / &errorString = 'El campo Analiza por fecha valor no coincide con lo parametrizado en el módulo',&errorString = 'El campo Analiza por fecha valor no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,179,90089,El campo Analiza por fecha de vencimiento no coincide con lo parametrizado en el módulo,case &errorCode = 90089 / &errorString = 'El campo Analiza por fecha de vencimiento no coincide con lo parametrizado en el módulo',&errorString = 'El campo Analiza por fecha de vencimiento no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,181,90090,El campo Permite Sobregiro no coincide con lo parametrizado en el módulo,case &errorCode = 90090 / &errorString = 'El campo Permite Sobregiro no coincide con lo parametrizado en el módulo',&errorString = 'El campo Permite Sobregiro no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,183,90091,El campo Baja parcial no coincide con lo parametrizado en el módulo,case &errorCode = 90091 / &errorString = 'El campo Baja parcial no coincide con lo parametrizado en el módulo',&errorString = 'El campo Baja parcial no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,185,90092,El campo Admite incrementos no coincide con lo parametrizado en el módulo,case &errorCode = 90092 / &errorString = 'El campo Admite incrementos no coincide con lo parametrizado en el módulo',&errorString = 'El campo Admite incrementos no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,187,90093,El campo Forzar alta invertida no coincide con lo parametrizado en el módulo,case &errorCode = 90093 / &errorString = 'El campo Forzar alta invertida no coincide con lo parametrizado en el módulo',&errorString = 'El campo Forzar alta invertida no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,189,90094,El campo Analiza por contraparte no coincide con lo parametrizado en el módulo,case &errorCode = 90094 / &errorString = 'El campo Analiza por contraparte no coincide con lo parametrizado en el módulo',&errorString = 'El campo Analiza por contraparte no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,191,90095,El campo Analiza Operación no coincide con lo parametrizado en el módulo,case &errorCode = 90095 / &errorString = 'El campo Analiza Operación no coincide con lo parametrizado en el módulo',&errorString = 'El campo Analiza Operación no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,193,90096,El campo Analiza SubOperación no coincide con lo parametrizado en el módulo,case &errorCode = 90096 / &errorString = 'El campo Analiza SubOperación no coincide con lo parametrizado en el módulo',&errorString = 'El campo Analiza SubOperación no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,195,90097,El campo Devenga no coincide con lo parametrizado en el módulo,case &errorCode = 90097 / &errorString = 'El campo Devenga no coincide con lo parametrizado en el módulo',&errorString = 'El campo Devenga no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,197,90098,El campo Rollback no coincide con lo parametrizado en el módulo,case &errorCode = 90098 / &errorString = 'El campo Rollback no coincide con lo parametrizado en el módulo',&errorString = 'El campo Rollback no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,199,90099,El campo Estructura Operación no coincide con lo parametrizado en el módulo,case &errorCode = 90099 / &errorString = 'El campo Estructura Operación no coincide con lo parametrizado en el módulo',&errorString = 'El campo Estructura Operación no coincide con lo parametrizado en el módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,201,90100,,case &errorCode = 90100 / &errorString = '',&errorString = ''
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,203,90101,El módulo ingresado no existe,case &errorCode = 90101 / &errorString = 'El módulo ingresado no existe',&errorString = 'El módulo ingresado no existe'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,205,90102,El rubro no se pudo validar,case &errorCode = 90102 / &errorString = 'El rubro no se pudo validar',&errorString = 'El rubro no se pudo validar'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,207,90103,La descripción no puede superar los 30 caracteres,case &errorCode = 90103 / &errorString = 'La descripción no puede superar los 30 caracteres',&errorString = 'La descripción no puede superar los 30 caracteres'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,209,90104,Hay inconsistencias en la parametrización de rubros del módulo,case &errorCode = 90104 / &errorString = 'Hay inconsistencias en la parametrización de rubros del módulo',&errorString = 'Hay inconsistencias en la parametrización de rubros del módulo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,211,90105,Debe ingresar un tipo de rubro válido,case &errorCode = 90105 / &errorString = 'Debe ingresar un tipo de rubro válido',&errorString = 'Debe ingresar un tipo de rubro válido'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,213,90106,No existe código contable para el plazo de la operación,case &errorCode = 90106 / &errorString = 'No existe código contable para el plazo de la operación',&errorString = 'No existe código contable para el plazo de la operación'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,215,90107,Código contable no imputable,case &errorCode = 90107 / &errorString = 'Código contable no imputable',&errorString = 'Código contable no imputable'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,217,90108,Código contable no definido para especie,case &errorCode = 90108 / &errorString = 'Código contable no definido para especie',&errorString = 'Código contable no definido para especie'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,220,90110,Código contable no definido para moneda extranjera,case &errorCode = 90110 / &errorString = 'Código contable no definido para moneda extranjera',&errorString = 'Código contable no definido para moneda extranjera'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,222,90111,No existe el código contable,case &errorCode = 90111 / &errorString = 'No existe el código contable',&errorString = 'No existe el código contable'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,224,90112,El código contable no es de residente,case &errorCode = 90112 / &errorString = 'El código contable no es de residente',&errorString = 'El código contable no es de residente'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,226,90113,No se ha definido código de relación para el sector,case &errorCode = 90113 / &errorString = 'No se ha definido código de relación para el sector',&errorString = 'No se ha definido código de relación para el sector'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,228,90114,No se ha definido código de relación para el tipo de institución financiera,case &errorCode = 90114 / &errorString = 'No se ha definido código de relación para el tipo de institución financiera',&errorString = 'No se ha definido código de relación para el tipo de institución financiera'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,230,90115,El plan de cuentas no analiza por plazo,case &errorCode = 90115 / &errorString = 'El plan de cuentas no analiza por plazo',&errorString = 'El plan de cuentas no analiza por plazo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,232,90116,El plan de cuentas no analiza por sector,case &errorCode = 90116 / &errorString = 'El plan de cuentas no analiza por sector',&errorString = 'El plan de cuentas no analiza por sector'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,234,90117,El plan de cuentas no analiza por moneda,case &errorCode = 90117 / &errorString = 'El plan de cuentas no analiza por moneda',&errorString = 'El plan de cuentas no analiza por moneda'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,236,90118,El plan de cuentas no analiza por residencia,case &errorCode = 90118 / &errorString = 'El plan de cuentas no analiza por residencia',&errorString = 'El plan de cuentas no analiza por residencia'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,238,90119,El plan de cuentas no analiza por reajuste,case &errorCode = 90119 / &errorString = 'El plan de cuentas no analiza por reajuste',&errorString = 'El plan de cuentas no analiza por reajuste'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,240,90120,Cuenta contable no tiene tipo,case &errorCode = 90120 / &errorString = 'Cuenta contable no tiene tipo',&errorString = 'Cuenta contable no tiene tipo'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,242,90121,Cuenta contable no puede ser 0,case &errorCode = 90121 / &errorString = 'Cuenta contable no puede ser 0',&errorString = 'Cuenta contable no puede ser 0'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,244,90122,Existe más de un código contable para el código contable relacionado y código de relación,case &errorCode = 90122 / &errorString = 'Existe más de un código contable para el código contable relacionado y código de relación',&errorString = 'Existe más de un código contable para el código contable relacionado y código de relación'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAACES,API de Programación - Errores de contabilidad en español,ProcedureSource,246,90123,El rubro analiza por cuenta y no fue ingresada,case &errorCode = 90123 / &errorString = 'El rubro analiza por cuenta y no fue ingresada',&errorString = 'El rubro analiza por cuenta y no fue ingresada'
